city_id,store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,stock_hour6_22_cnt,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level
0,0,0,28,72,154,834,2022-03-14,1.7,10,1.0,1,0,2.3723,25.07,74.11,1.64
0,0,0,28,72,154,834,2022-03-15,0.8,13,1.0,1,0,5.3505,25.95,76.57,1.45
0,0,0,28,72,154,834,2022-03-16,1.7,11,1.0,1,0,5.1672,25.73,75.61,1.52
0,0,0,28,72,154,834,2022-03-17,0.8,8,1.0,0,0,5.6895,25.3,76.54,1.64
0,0,0,28,72,154,834,2022-03-18,2.1,4,1.0,0,0,5.4862,25.77,80.3,1.5
0,0,0,28,72,154,834,2022-03-19,1.3,11,1.0,0,0,7.567,26.36,79.61,1.66
0,0,0,28,72,154,834,2022-03-20,2.6,6,1.0,0,0,6.4905,26.92,77.55,1.77
0,0,0,28,72,154,834,2022-03-21,1.7,12,1.0,1,0,7.1521,25.73,78.73,1.98
0,0,0,28,72,154,834,2022-03-22,1.4,12,1.0,1,0,8.0521,26.59,81.41,1.52
0,0,0,28,72,154,834,2022-03-23,2.7,6,0.994,0,0,7.8803,26.9,78.7,1.5
0,0,0,28,72,154,834,2022-03-24,1.9,7,0.983,0,0,13.2459,26.28,82.25,1.57
0,0,0,28,72,154,834,2022-03-25,2.9,0,0.983,0,0,14.2063,25.66,83.2,1.64
0,0,0,28,72,154,834,2022-03-26,2.8,0,0.989,0,0,9.7209,27.56,86.84,1.91
0,0,0,28,72,154,834,2022-03-27,2.8,0,0.993,0,0,7.0993,26.59,82.02,1.64
0,0,0,28,72,154,834,2022-03-28,4.2,4,0.99,1,0,8.1333,27.01,82.11,1.84
0,0,0,28,72,154,834,2022-03-29,3.1,3,0.995,1,0,10.2556,27.03,84.77,1.32
0,0,0,28,72,154,834,2022-03-30,2.4,0,0.994,0,0,11.2242,26.21,82.34,1.5
0,0,0,28,72,154,834,2022-03-31,2.4,0,0.986,0,0,12.4903,28.01,84.82,1.32
0,0,0,28,72,218,411,2022-01-01,0.0,16,1.0,0,0,1.6999,15.48,73.54,1.97
0,0,0,28,72,218,411,2022-01-02,0.1,16,1.0,0,0,3.019,15.08,76.56,1.71
0,0,0,28,72,218,411,2022-01-03,0.1,0,1.0,1,0,2.0942,15.91,76.47,1.73
0,0,0,28,72,218,411,2022-01-04,0.3,0,1.0,1,0,1.5618,16.13,77.4,1.76
0,0,0,28,72,218,411,2022-01-05,0.3,0,1.0,0,0,3.5386,15.37,78.26,1.25
0,0,0,28,72,218,411,2022-01-06,0.1,0,1.0,0,0,3.1459,15.69,76.63,2.13
0,0,0,28,72,218,411,2022-01-07,0.1,0,1.0,0,0,1.7165,16.11,76.31,1.51
0,0,0,28,72,218,411,2022-01-08,0.1,0,1.0,1,0,1.3021,16.08,74.24,1.47
0,0,0,28,72,218,411,2022-01-09,0.3,0,1.0,1,0,1.909,16.24,71.99,1.46
0,0,0,28,72,218,411,2022-01-10,0.1,0,1.0,1,0,2.4001,16.72,78.42,1.67
